---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 18   , 22   , 6440   , lip̄-nê                 , before                         ,                                             , Prep-l ; N-cpc
gen  , 18   , 22   , 3068   , Yah-weh.               , Yahweh                         ,                                             , N-proper-ms
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 18   , 23   , 5066   , way-yig-gaš            , And came near                  ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 18   , 23   , 85     , ’aḇ-rā-hām             , Abraham                        ,                                             , N-proper-ms
gen  , 18   , 23   , 559    , way-yō-mar             , and said                       ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 18   , 23   ,        ,                        , ;                              ,                                             , Punc
gen  , 18   , 23   , 637    , ha-’ap̄                 , would also                     ,                                             , Conj
gen  , 18   , 23   , 5595   , tis-peh                , You destroy                    ,                                             , V-Qal-Imperf-2ms
gen  , 18   , 23   , 6662   , ṣad-dîq                , the righteous                  ,                                             , Adj-ms
gen  , 18   , 23   , 5973   , ‘im-                   , with                           ,                                             , Prep
gen  , 18   , 23   , 7563   , rā-šā‘.                , the wicked                     ,                                             , Adj-ms
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 18   , 24   , 194    , ’ū-lay                 , Suppose                        ,                                             , Adv
gen  , 18   , 24   , 3426   , yêš                    , there were                     ,                                             , Adv
gen  , 18   , 24   , 2572   , ḥă-miš-šîm             , fifty                          ,                                             , Number-cp
gen  , 18   , 24   , 6662   , ṣad-dî-qim             , righteous                      ,                                             , Adj-mp
gen  , 18   , 24   , 8432   , bə-ṯō-wḵ               , within                         ,                                             , Prep-b ; N-msc
gen  , 18   , 24   , 5892   , hā-‘îr                 , the city                       ,                                             , Art ; N-fs
gen  , 18   , 24   ,        ,                        , ;                              ,                                             , Punc
gen  , 18   , 24   , 637    , ha-’ap̄                 , would also                     ,                                             , Conj
gen  , 18   , 24   , 5595   , tis-peh                , You destroy                    ,                                             , V-Qal-Imperf-2ms
gen  , 18   , 24   , 3808   , wə-lō-                 , and not                        ,                                             , Conj-w ; Adv-NegPrt
gen  , 18   , 24   , 5375   , ṯiś-śā                 , spare                          ,                                             , V-Qal-Imperf-2ms
gen  , 18   , 24   , 4725   , lam-mā-qō-wm           , the place                      ,                                             , Prep-l                                                                                                                          , Art ; N-ms
gen  , 18   , 24   , 4616   , lə-ma-‘an              , for                            ,                                             , Prep
gen  , 18   , 24   , 2572   , ḥă-miš-šîm             , the fifty                      ,                                             , Number-cp
gen  , 18   , 24   , 6662   , haṣ-ṣad-dî-qim         , righteous                      ,                                             , Art ; Adj-mp
gen  , 18   , 24   , 834    , ’ă-šer                 , that were                      ,                                             , Pro-r
gen  , 18   , 24   , 7130   , bə-qir-bāh.            , in it                          ,                                             , Prep-b ; N-msc ; 3fs
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 18   , 25   , 2486   , ḥā-li-lāh              , Far be it                      ,                                             , Interjection ; 3fs
gen  , 18   , 25   , 0      , lə-ḵā                  , from You                       ,                                             , Prep ; 2ms
gen  , 18   , 25   , 6213   , mê-‘ă-śōṯ              , to do                          ,                                             , Prep-m ; V-Qal-Inf
gen  , 18   , 25   , 1697   , kad-dā-ḇār             , such a thing                   ,                                             , Prep-k                                                                                                                          , Art ; N-ms
gen  , 18   , 25   , 2088   , haz-zeh                , as this                        ,                                             , Art ; Pro-ms
gen  , 18   , 25   , 4191   , lə-hā-mîṯ              , to slay                        ,                                             , Prep-l ; V-Hifil-Inf
gen  , 18   , 25   , 6662   , ṣad-dîq                , the righteous                  ,                                             , Adj-ms
gen  , 18   , 25   , 5973   , ‘im-                   , with                           ,                                             , Prep
gen  , 18   , 25   , 7563   , rā-šā‘                 , the wicked                     ,                                             , Adj-ms
gen  , 18   , 25   , 1961   , wə-hā-yāh              , so that should be              ,                                             , Conj-w ; V-Qal-ConjPerf-3ms
gen  , 18   , 25   , 6662   , ḵaṣ-ṣad-dîq            , the righteous                  ,                                             , Prep-k                                                                                                                          , Art ; Adj-ms
gen  , 18   , 25   , 7563   , kā-rā-šā‘              , as the wicked                  ,                                             , Prep-k                                                                                                                          , Art ; Adj-ms
gen  , 18   , 25   ,        ,                        , ;                              ,                                             , Punc
gen  , 18   , 25   , 2486   , ḥā-li-lāh              , far be it                      ,                                             , Interjection ; 3fs
gen  , 18   , 25   , 0      , lāḵ                    , from You                       ,                                             , Prep ; 2fs
gen  , 18   , 25   , 8199   , hă-šō-p̄êṭ              , Shall the Judge                ,                                             , V-Qal-Prtcpl-msc
gen  , 18   , 25   , 3605   , kāl-                   , of all                         ,                                             , N-msc
gen  , 18   , 25   , 776    , hā-’ā-reṣ              , the earth                      ,                                             , Art ; N-fs
gen  , 18   , 25   , 3808   , lō                     , not                            ,                                             , Adv-NegPrt
gen  , 18   , 25   , 6213   , ya-‘ă-śeh              , do                             ,                                             , V-Qal-Imperf-3ms
gen  , 18   , 25   , 4941   , miš-pāṭ.               , right                          ,                                             , N-ms
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 18   , 26   , 559    , way-yō-mer             , so said                        ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 18   , 26   , 3068   , Yah-weh                , Yahweh                         ,                                             , N-proper-ms
gen  , 18   , 26   , 518    , ’im-                   , if                             ,                                             , Conj
gen  , 18   , 26   , 4672   , ’em-ṣā                 , I find                         ,                                             , V-Qal-Imperf-1cs
gen  , 18   , 26   , 5467   , ḇis-ḏōm                , in Sodom                       ,                                             , Prep-b ; N-proper-fs
gen  , 18   , 26   , 2572   , ḥă-miš-šîm             , fifty                          ,                                             , Number-cp
gen  , 18   , 26   , 6662   , ṣad-dî-qim             , righteous                      ,                                             , Adj-mp
gen  , 18   , 26   , 8432   , bə-ṯō-wḵ               , within                         ,                                             , Prep-b ; N-msc
gen  , 18   , 26   , 5892   , hā-‘îr                 , the city                       ,                                             , Art ; N-fs
gen  , 18   , 26   ,        ,                        , ;                              ,                                             , Punc
gen  , 18   , 26   , 5375   , wə-nā-śā-ṯî            , then I will spare              ,                                             , Conj-w ; V-Qal-ConjPerf-1cs
gen  , 18   , 26   , 3605   , lə-ḵāl                 , all                            ,                                             , Prep-l ; N-msc
gen  , 18   , 26   , 4725   , ham-mā-qō-wm           , the place                      ,                                             , Art ; N-ms
gen  , 18   , 26   , 5668   , ba-‘ă-ḇū-rām.          , on their account               ,                                             , Prep-b ; N-msc ; 3mp
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 18   , 27   , 6030   , way-ya-‘an             , And answered                   ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 18   , 27   , 85     , ’aḇ-rā-hām             , Abraham                        ,                                             , N-proper-ms
gen  , 18   , 27   , 559    , way-yō-mar             , and said                       ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 18   , 27   ,        ,                        , ;                              ,                                             , Punc
gen  , 18   , 27   , 2009   , hin-nêh-               , behold                         ,                                             , Interjection
gen  , 18   , 27   , 4994   , nā                     , please                         ,                                             , Interjection
gen  , 18   , 27   , 2974   , hō-w-’al-tî            , I have taken it upon myself    ,                                             , V-Hifil-Perf-1cs
gen  , 18   , 27   , 1696   , lə-ḏab-bêr             , to speak                       ,                                             , Prep-l ; V-Piel-Inf
gen  , 18   , 27   , 413    , ’el-                   , to                             ,                                             , Prep
gen  , 18   , 27   , 136    , ’ă-ḏō-nāy              , the Lord                       ,                                             , N-proper-ms
gen  , 18   , 27   , 595    , wə-’ā-nō-ḵî            , and I [am]                     ,                                             , Conj-w ; Pro-1cs
gen  , 18   , 27   , 6083   , ‘ā-p̄ār                 , dust                           ,                                             , N-ms
gen  , 18   , 27   , 665    , wā-’ê-p̄er.             , and ashes                      ,                                             , Conj-w ; N-ms
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 18   , 28   , 194    , ’ū-lay                 , Suppose                        ,                                             , Adv
gen  , 18   , 28   , 2637   , yaḥ-sə-rūn             , there were less than           ,                                             , V-Qal-Imperf-3mp ; Pn
gen  , 18   , 28   , 2572   , ḥă-miš-šîm             , the fifty                      ,                                             , Number-cp
gen  , 18   , 28   , 6662   , haṣ-ṣad-dî-qim         , righteous ones                 ,                                             , Art ; Adj-mp
gen  , 18   , 28   , 2568   , ḥă-miš-šāh             , five                           ,                                             , Number-ms
gen  , 18   , 28   , 7843   , hă-ṯaš-ḥîṯ             , would You destroy              ,                                             , V-Hifil-Imperf-2ms
gen  , 18   , 28   , 2568   , ba-ḥă-miš-šāh          , for [lack of] five             ,                                             , Prep-b                                                                                                                          , Art ; Number-ms
gen  , 18   , 28   , 853    , ’eṯ-                   , -                              ,                                             , DirObjM
gen  , 18   , 28   , 3605   , kāl-                   , all                            ,                                             , N-msc
gen  , 18   , 28   , 5892   , hā-‘îr                 , the city                       ,                                             , Art ; N-fs
gen  , 18   , 28   ,        ,                        , ;                              ,                                             , Punc
gen  , 18   , 28   , 559    , way-yō-mer             , so He said                     ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 18   , 28   , 3808   , lō                     , not                            ,                                             , Adv-NegPrt
gen  , 18   , 28   , 7843   , ’aš-ḥîṯ                , I will destroy [it]            ,                                             , V-Hifil-Imperf-1cs
gen  , 18   , 28   , 518    , ’im-                   , if                             ,                                             , Conj
gen  , 18   , 28   , 4672   , ’em-ṣā                 , I find                         ,                                             , V-Qal-Imperf-1cs
gen  , 18   , 28   , 8033   , šām                    , there                          ,                                             , Adv
gen  , 18   , 28   , 705    , ’ar-bā-‘îm             , forty                          ,                                             , Number-cp
gen  , 18   , 28   , 2568   , wa-ḥă-miš-šāh.         , and five                       ,                                             , Conj-w ; Number-ms
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 18   , 29   , 3254   , way-yō-sep̄             , And again                      ,                                             , Conj-w ; V-Hifil-ConsecImperf-3ms
gen  , 18   , 29   , 5750   , ‘ō-wḏ                  , yet                            ,                                             , Adv
gen  , 18   , 29   , 1696   , lə-ḏab-bêr             , he spoke                       ,                                             , Prep-l ; V-Piel-Inf
gen  , 18   , 29   , 413    , ’ê-lāw                 , to Him                         ,                                             , Prep ; 3ms
gen  , 18   , 29   , 559    , way-yō-mar             , and said                       ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 18   , 29   , 194    , ’ū-lay                 , suppose                        ,                                             , Adv
gen  , 18   , 29   , 4672   , yim-mā-ṣə-’ūn          , there should be found          ,                                             , V-Nifal-Imperf-3mp ; Pn
gen  , 18   , 29   , 8033   , šām                    , there                          ,                                             , Adv
gen  , 18   , 29   , 705    , ’ar-bā-‘îm             , forty                          ,                                             , Number-cp
gen  , 18   , 29   ,        ,                        , ;                              ,                                             , Punc
gen  , 18   , 29   , 559    , way-yō-mer             , so He said                     ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 18   , 29   , 3808   , lō                     , not                            ,                                             , Adv-NegPrt
gen  , 18   , 29   , 6213   , ’e-‘ĕ-śeh              , I will do [it]                 ,                                             , V-Qal-Imperf-1cs
gen  , 18   , 29   , 5668   , ba-‘ă-ḇūr              , for the sake                   ,                                             , Prep-b ; N-ms
gen  , 18   , 29   , 705    , hā-’ar-bā-‘îm.         , of forty                       ,                                             , Art ; Number-cp
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 18   , 30   , 559    , way-yō-mer             , And he said                    ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 18   , 30   , 408    , ’al-                   , not                            ,                                             , Adv
gen  , 18   , 30   , 4994   , nā                     , please                         ,                                             , Interjection
gen  , 18   , 30   , 2734   , yi-ḥar                 , be angry                       ,                                             , V-Qal-Imperf.Jus-3ms
gen  , 18   , 30   , 136    , la-ḏō-nāy              , the Lord                       ,                                             , Prep-l ; N-proper-ms
gen  , 18   , 30   , 1696   , wa-’ă-ḏab-bê-rāh       , and I will speak               ,                                             , Conj-w ; V-Piel-ConjImperf.Cohort-1cs
gen  , 18   , 30   , 194    , ’ū-lay                 , Suppose                        ,                                             , Adv
gen  , 18   , 30   , 4672   , yim-mā-ṣə-’ūn          , should be found                ,                                             , V-Nifal-Imperf-3mp ; Pn
gen  , 18   , 30   , 8033   , šām                    , there                          ,                                             , Adv
gen  , 18   , 30   , 7970   , šə-lō-šîm              , thirty                         ,                                             , Number-cp
gen  , 18   , 30   ,        ,                        , ;                              ,                                             , Punc
gen  , 18   , 30   , 559    , way-yō-mer             , And He said                    ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 18   , 30   , 3808   , lō                     , not                            ,                                             , Adv-NegPrt
gen  , 18   , 30   , 6213   , ’e-‘ĕ-śeh              , I will do [it]                 ,                                             , V-Qal-Imperf-1cs
gen  , 18   , 30   , 518    , ’im-                   , if                             ,                                             , Conj
gen  , 18   , 30   , 4672   , ’em-ṣā                 , I find                         ,                                             , V-Qal-Imperf-1cs
gen  , 18   , 30   , 8033   , šām                    , there                          ,                                             , Adv
gen  , 18   , 30   , 7970   , šə-lō-šîm.             , thirty                         ,                                             , Number-cp
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 18   , 31   , 559    , way-yō-mer             , And he said                    ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 18   , 31   , 2009   , hin-nêh-               , behold                         ,                                             , Interjection
gen  , 18   , 31   , 4994   , nā                     , please                         ,                                             , Interjection
gen  , 18   , 31   , 2974   , hō-w-’al-tî            , I have ventured                ,                                             , V-Hifil-Perf-1cs
gen  , 18   , 31   , 1696   , lə-ḏab-bêr             , to speak                       ,                                             , Prep-l ; V-Piel-Inf
gen  , 18   , 31   , 413    , ’el-                   , to                             ,                                             , Prep
gen  , 18   , 31   , 136    , ’ă-ḏō-nāy              , the Lord                       ,                                             , N-proper-ms
gen  , 18   , 31   , 194    , ’ū-lay                 , Suppose                        ,                                             , Adv
gen  , 18   , 31   , 4672   , yim-mā-ṣə-’ūn          , should be found                ,                                             , V-Nifal-Imperf-3mp ; Pn
gen  , 18   , 31   , 8033   , šām                    , there                          ,                                             , Adv
gen  , 18   , 31   , 6242   , ‘eś-rîm                , twenty                         ,                                             , Number-cp
gen  , 18   , 31   ,        ,                        , ;                              ,                                             , Punc
gen  , 18   , 31   , 559    , way-yō-mer             , And He said                    ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 18   , 31   , 3808   , lō                     , not                            ,                                             , Adv-NegPrt
gen  , 18   , 31   , 7843   , ’aš-ḥîṯ                , I will destroy [it]            ,                                             , V-Hifil-Imperf-1cs
gen  , 18   , 31   , 5668   , ba-‘ă-ḇūr              , for the sake                   ,                                             , Prep-b ; N-ms
gen  , 18   , 31   , 6242   , hā-‘eś-rîm.            , of twenty                      ,                                             , Art ; Number-cp
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 18   , 32   , 559    , way-yō-mer             , And he said                    ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 18   , 32   , 408    , ’al-                   , not                            ,                                             , Adv
gen  , 18   , 32   , 4994   , nā                     , please                         ,                                             , Interjection
gen  , 18   , 32   , 2734   , yi-ḥar                 , be angry                       ,                                             , V-Qal-Imperf.Jus-3ms
gen  , 18   , 32   , 136    , la-ḏō-nāy              , the Lord                       ,                                             , Prep-l ; N-proper-ms
gen  , 18   , 32   , 1696   , wa-’ă-ḏab-bə-rāh       , and I will speak               ,                                             , Conj-w ; V-Piel-ConjImperf.Cohort-1cs
gen  , 18   , 32   , 389    , ’aḵ-                   , but                            ,                                             , Adv
gen  , 18   , 32   , 6471   , hap-pa-‘am             , once more                      ,                                             , Art ; N-fs
gen  , 18   , 32   , 194    , ’ū-lay                 , Suppose                        ,                                             , Adv
gen  , 18   , 32   , 4672   , yim-mā-ṣə-’ūn          , should be found                ,                                             , V-Nifal-Imperf-3mp ; Pn
gen  , 18   , 32   , 8033   , šām                    , there                          ,                                             , Adv
gen  , 18   , 32   , 6235   , ‘ă-śā-rāh              , ten                            ,                                             , Number-ms
gen  , 18   , 32   ,        ,                        , ;                              ,                                             , Punc
gen  , 18   , 32   , 559    , way-yō-mer             , And He said                    ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 18   , 32   , 3808   , lō                     , not                            ,                                             , Adv-NegPrt
gen  , 18   , 32   , 7843   , ’aš-ḥîṯ                , I will destroy [it]            ,                                             , V-Hifil-Imperf-1cs
gen  , 18   , 32   , 5668   , ba-‘ă-ḇūr              , for the sake                   ,                                             , Prep-b ; N-ms
gen  , 18   , 32   , 6235   , hā-‘ă-śā-rāh.          , of ten                         ,                                             , Art ; Number-ms
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 18   , 33   , 1980   , way-yê-leḵ             , so went His way                ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 18   , 33   , 3068   , Yah-weh                , Yahweh                         ,                                             , N-proper-ms
gen  , 18   , 33   , 834    , ka-’ă-šer              , as soon as                     ,                                             , Prep-k ; Pro-r
gen  , 18   , 33   , 3615   , kil-lāh                , He had finished                ,                                             , V-Piel-Perf-3ms
gen  , 18   , 33   , 1696   , lə-ḏab-bêr             , speaking                       ,                                             , Prep-l ; V-Piel-Inf
gen  , 18   , 33   , 413    , ’el-                   , with                           ,                                             , Prep
gen  , 18   , 33   , 85     , ’aḇ-rā-hām             , Abraham                        ,                                             , N-proper-ms
gen  , 18   , 33   ,        ,                        , ;                              ,                                             , Punc
gen  , 18   , 33   , 85     , wə-’aḇ-rā-hām          , and Abraham                    ,                                             , Conj-w ; N-proper-ms
gen  , 18   , 33   , 7725   , šāḇ                    , returned                       ,                                             , V-Qal-Perf-3ms
gen  , 18   , 33   , 4725   , lim-qō-mōw.            , to his place                   ,                                             , Prep-l ; N-msc ; 3ms
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 19   , 1    , 935    , way-yā-ḇō-’ū           , And came                       ,                                             , Conj-w ; V-Qal-ConsecImperf-3mp
gen  , 19   , 1    , 8147   , šə-nê                  , two                            ,                                             , Number-mdc
gen  , 19   , 1    , 4397   , ham-mal-’ā-ḵîm         , angels                         ,                                             , Art ; N-mp
gen  , 19   , 1    , 5467   , sə-ḏō-māh              , to Sodom                       ,                                             , N-proper-fs ; 3fs
gen  , 19   , 1    , 6153   , bā-‘e-reḇ              , in the evening                 ,                                             , Prep-b                                                                                                                          , Art ; N-ms
gen  , 19   , 1    , 3876   , wə-lō-wṭ               , and Lot                        ,                                             , Conj-w ; N-proper-ms
gen  , 19   , 1    , 3427   , yō-šêḇ                 , was sitting                    ,                                             , V-Qal-Prtcpl-ms
gen  , 19   , 1    , 8179   , bə-ša-‘ar-             , in the gate                    ,                                             , Prep-b ; N-msc
gen  , 19   , 1    , 5467   , sə-ḏōm                 , of Sodom                       ,                                             , N-proper-fs
gen  , 19   ,      ,        ,                        , ;                              ,                                             , Punc
gen  , 19   , 1    , 7200   , way-yar-               , And when saw [them]            ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 19   , 1    , 3876   , lō-wṭ                  , Lot                            ,                                             , N-proper-ms
gen  , 19   , 1    , 6965   , way-yā-qām             , then he rose                   ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 19   , 1    , 7125   , liq-rā-ṯām             , to meet them                   ,                                             , Prep-l ; V-Qal-Inf ; 3mp
gen  , 19   , 1    , 7812   , way-yiš-ta-ḥū          , and he bowed                   ,                                             , Conj-w ; V-Hitpael-ConsecImperf-3ms
gen  , 19   , 1    , 639    , ’ap-pa-yim             , with his face                  ,                                             , N-md
gen  , 19   , 1    , 776    , ’ā-rə-ṣāh.             , toward the ground              ,                                             , N-fs ; 3fs
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 19   , 2    , 559    , way-yō-mer             , And he said                    ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 19   , 2    , 2009   , hin-neh                , Here                           ,                                             , Interjection
gen  , 19   , 2    , 4994   , nā-                    , now                            ,                                             , Interjection
gen  , 19   , 2    , 113    , ’ă-ḏō-nay              , my lords                       ,                                             , N-mpc ; 1cs
gen  , 19   , 2    , 5493   , sū-rū                  , turn in                        ,                                             , V-Qal-Imp-mp
gen  , 19   , 2    , 4994   , nā                     , please                         ,                                             , Interjection
gen  , 19   , 2    , 413    , ’el-                   , to                             ,                                             , Prep
gen  , 19   , 2    , 1004   , bêṯ                    , house                          ,                                             , N-msc
gen  , 19   , 2    , 5650   , ‘aḇ-də-ḵem             , of your servant                ,                                             , N-msc ; 2mp
gen  , 19   , 2    , 3885   , wə-lî-nū               , and spend the night            ,                                             , Conj-w ; V-Qal-Imp-mp
gen  , 19   , 2    , 7364   , wə-ra-ḥă-ṣū            , and wash                       ,                                             , Conj-w ; V-Qal-Imp-mp
gen  , 19   , 2    , 7272   , raḡ-lê-ḵem             , your feet                      ,                                             , N-fdc ; 2mp
gen  , 19   , 2    , 7925   , wə-hiš-kam-tem         , Then you may rise early        ,                                             , Conj-w ; V-Hifil-ConjPerf-2mp
gen  , 19   , 2    , 1980   , wa-hă-laḵ-tem          , and go                         ,                                             , Conj-w ; V-Qal-ConjPerf-2mp
gen  , 19   , 2    , 1870   , lə-ḏar-kə-ḵem          , on your way                    ,                                             , Prep-l ; N-csc ; 2mp
gen  , 19   ,      ,        ,                        , ;                              ,                                             , Punc
gen  , 19   , 2    , 559    , way-yō-mə-rū           , And they said                  ,                                             , Conj-w ; V-Qal-ConsecImperf-3mp
gen  , 19   , 2    , 3808   , lō                     , No                             ,                                             , Adv-NegPrt
gen  , 19   , 2    , 3588   , kî                     , for                            ,                                             , Conj
gen  , 19   , 2    , 7339   , ḇā-rə-ḥō-wḇ            , in the open square             ,                                             , Prep-b                                                                                                                          , Art ; N-fs
gen  , 19   , 2    , 3885   , nā-lîn.                , we will spend the night        ,                                             , V-Qal-Imperf-1cp
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 19   , 3    , 6484   , way-yip̄-ṣar-           , But he insisted                ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 19   , 3    , 0      , bām                    , in it                          ,                                             , Prep ; 3mp
gen  , 19   , 3    , 3966   , mə-’ōḏ                 , strongly                       ,                                             , Adv
gen  , 19   , 3    , 5493   , way-yā-su-rū           , so they turned in              ,                                             , Conj-w ; V-Qal-ConsecImperf-3mp
gen  , 19   , 3    , 413    , ’ê-lāw                 , to him                         ,                                             , Prep ; 3ms
gen  , 19   , 3    , 935    , way-yā-ḇō-’ū           , and entered                    ,                                             , Conj-w ; V-Qal-ConsecImperf-3mp
gen  , 19   , 3    , 413    , ’el-                   , into                           ,                                             , Prep
gen  , 19   , 3    , 1004   , bê-ṯōw                 , his house                      ,                                             , N-msc ; 3ms
gen  , 19   ,      ,        ,                        , ;                              ,                                             , Punc
gen  , 19   , 3    , 6213   , way-ya-‘aś             , and he made                    ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 19   , 3    , 0      , lā-hem                 , them                           ,                                             , Prep ; 3mp
gen  , 19   , 3    , 4960   , miš-teh                , a feast                        ,                                             , N-ms
gen  , 19   , 3    , 4682   , ū-maṣ-ṣō-wṯ            , and unleavened bread           ,                                             , Conj-w ; N-fp
gen  , 19   , 3    , 644    , ’ā-p̄āh                 , he baked                       ,                                             , V-Qal-Perf-3ms
gen  , 19   , 3    , 398    , way-yō-ḵê-lū.          , and they ate                   ,                                             , Conj-w ; V-Qal-ConsecImperf-3mp
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 19   , 4    , 2962   , ṭe-rem                 , Now before                     ,                                             , Adv
gen  , 19   , 4    , 7901   , yiš-kā-ḇū              , they lay down                  ,                                             , V-Qal-Imperf-3mp
gen  , 19   , 4    , 582    , wə-’an-šê              , then the men                   ,                                             , Conj-w ; N-mpc
gen  , 19   , 4    , 5892   , hā-‘îr                 , of the city                    ,                                             , Art ; N-fs
gen  , 19   , 4    , 582    , ’an-šê                 , the men                        ,                                             , N-mpc
gen  , 19   , 4    , 5467   , sə-ḏōm                 , of Sodom                       ,                                             , N-proper-fs
gen  , 19   , 4    , 5437   , nā-sab-bū              , compassed                      ,                                             , V-Nifal-Perf-3cp
gen  , 19   , 4    , 5921   , ‘al-                   , over                           ,                                             , Prep
gen  , 19   , 4    , 1004   , hab-ba-yiṯ             , the house                      ,                                             , Art ; N-ms
gen  , 19   , 4    , 5288   , min-na-‘ar             , from young                     ,                                             , Prep-m ; N-ms
gen  , 19   , 4    , 5704   , wə-‘aḏ-                , and to                         ,                                             , Conj-w ; Prep
gen  , 19   , 4    , 2205   , zā-qên                 , old                            ,                                             , Adj-ms
gen  , 19   ,      ,        ,                        , ;                              ,                                             , Punc
gen  , 19   , 4    , 3605   , kāl-                   , all                            ,                                             , N-msc
gen  , 19   , 4    , 5971   , hā-‘ām                 , the people                     ,                                             , Art ; N-ms
gen  , 19   , 4    , 7097   , miq-qā-ṣeh.            , from every quarter             ,                                             , Prep-m ; N-ms
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 19   , 5    , 7121   , way-yiq-rə-’ū          , And they called                ,                                             , Conj-w ; V-Qal-ConsecImperf-3mp
gen  , 19   , 5    , 413    , ’el-                   , to                             ,                                             , Prep
gen  , 19   , 5    , 3876   , lō-wṭ                  , Lot                            ,                                             , N-proper-ms
gen  , 19   , 5    , 559    , way-yō-mə-rū           , and said                       ,                                             , Conj-w ; V-Qal-ConsecImperf-3mp
